"ID_MESA","HAB","INHAB","BL","NU","MAS","CC","Creemos","FPV","PAN_BOL","VV"
"100320430220000201",87,"0",6,8,28,28,4,6,7,73
"100320620410000902",220,"10",10,14,77,71,17,13,18,196
"100320308210013104",220,"2",7,10,72,88,14,14,15,203
"100320722340401603",220,"4",14,8,78,70,18,16,16,198
"100320722340000805",220,"3",10,12,74,72,21,16,15,198
"100320310050103808",220,"5",5,16,76,72,21,10,20,199
"100320722340100411",220,"3",20,8,79,72,12,9,20,192
"100320724371500828",220,"6",7,4,73,84,19,18,15,209
"100320514940048408",220,"2",8,14,64,85,14,18,17,198
"100320437070000101",220,"5",11,6,66,86,13,18,20,203
"100320308210018705",220,"3",9,9,83,75,20,14,10,202
"100320208200080302",220,"6",9,9,77,82,15,14,14,202
"100320207292533705",211,"0",13,15,72,71,12,9,19,183
"100320309380901805",220,"4",10,4,81,83,7,16,19,206
"100320309380901902",220,"0",11,11,78,83,12,12,13,198
"100320127942502705",220,"4",14,12,78,72,15,16,13,194
"100320722340800501",220,"7",6,12,73,68,17,16,28,202
"100320309070700108",220,"6",5,13,81,70,17,15,19,202
"100320309800101508",220,"6",10,10,82,72,23,11,12,200
"100320309360901517",220,"9",18,8,85,66,10,14,19,194
"100320332470111703",141,"5",2,6,43,54,11,12,13,133
"100320514940001505",220,"8",12,9,66,91,17,9,16,199
"100320308212586916",220,"5",12,15,77,72,13,13,18,193
"100320514940004201",220,"3",18,11,81,71,16,14,9,191
"100320203380295001",220,"1",8,10,84,74,12,21,11,202
"110111041402518702",220,"34",9,9,76,68,20,16,22,202
"100320308210022518",220,"3",9,10,69,83,13,19,17,201
"100320203600299302",220,"2",14,9,76,69,21,18,13,197
"100320309862570206",220,"0",11,12,71,81,16,21,8,197
"100320308210011918",220,"6",7,8,78,71,14,20,22,205
"100320911550004701",220,"2",15,8,74,76,16,14,17,197
"100320724782001016",220,"3",14,7,81,57,25,22,14,199
"100320207292548011",220,"8",12,16,86,62,14,18,12,192
"100320310380121303",220,"3",12,11,67,79,17,21,13,197
"110111041352518503",220,"29",7,10,64,79,23,19,18,203
"100320724422105105",220,"5",12,13,81,66,14,13,21,195
"100320308210018738",220,"3",9,13,75,76,17,12,18,198
"100320437030000101",217,"2",16,10,69,71,16,18,17,191
"100320733201103803",220,"3",12,15,69,80,19,13,12,193
"100320722340001911",220,"5",6,15,69,82,14,16,18,199
"100320724492102103",220,"5",9,15,76,70,17,19,14,196
"100320208200140318",220,"3",12,11,79,76,11,17,14,197
"100320227430000223",220,"1",11,15,75,73,14,13,19,194
"100320137450000102",34,"0",0,2,6,17,4,5,0,32
"100320420590014610",220,"0",10,15,71,83,14,14,13,195
"100320207290090701",220,"2",12,10,75,72,18,16,17,198
"100320227672560702",220,"0",11,3,78,81,13,21,13,206
"100320127940020205",220,"4",13,11,71,75,20,15,15,196
"100320207290190506",220,"2",13,14,67,81,15,17,13,193
"100320514940002113",220,"6",9,14,76,73,16,20,12,197
"100320308210020517",220,"2",11,15,74,81,10,17,12,194
"100320515350009805",220,"6",13,10,76,76,12,13,20,197
"100320207292504803",220,"8",10,11,82,69,16,15,17,199
"100320420590009910",220,"3",13,12,74,62,20,22,17,195
"100320208200260312",220,"1",14,8,71,77,12,22,16,198
"100320207290170302",220,"7",16,9,67,80,19,12,17,195
"100320722340600035",220,"3",8,8,66,78,21,18,21,204
"100320208203004306",220,"4",11,9,65,72,28,19,16,200
"100320207293003904",220,"2",18,9,67,79,13,18,16,193
"100320208200210204",220,"2",11,16,67,79,13,16,18,193
"100320626800007308",220,"5",14,14,71,70,18,16,17,192
"100320518410044404",220,"10",15,10,71,77,16,16,15,195
"100320208200190310",220,"5",18,7,72,72,8,27,16,195
"100320626800007105",220,"5",7,6,79,75,14,20,19,207
"100320420603102601",220,"1",16,17,64,75,17,11,20,187
"100320309760101116",220,"1",8,12,84,75,12,14,15,200
"100320207290101034",220,"4",11,9,62,91,13,13,21,200
"100320204590264314",220,"6",12,14,78,81,9,11,15,194
"100320308210020516",220,"2",19,10,75,72,10,13,21,191
"100320207290280113",220,"4",10,9,78,75,21,13,14,201
"100320626800007701",220,"5",5,10,81,73,13,16,22,205
"100320722340800820",220,"7",14,10,73,68,17,22,16,196
"100320310450122517",220,"2",8,7,70,73,22,26,14,205
"100320722342543902",220,"0",9,13,73,75,14,22,14,198
"100320208203005207",220,"1",10,18,70,64,19,21,18,192
"100320724512102301",220,"3",8,9,73,83,16,16,15,203
"100320517460033502",220,"11",14,10,81,66,16,19,14,196
"100320831050000101",105,"1",5,3,44,34,8,7,4,97
"100320208200250119",220,"0",5,10,84,71,7,17,26,205
"100320420590013901",220,"3",7,8,65,86,16,20,18,205
"100320629270000102",158,"6",9,3,54,51,15,14,12,146
"100320208200080102",220,"7",11,18,60,83,15,19,14,191
"100320619160001415",220,"9",7,10,90,79,9,12,13,203
"100320308210018724",220,"4",15,12,70,75,12,14,22,193
"100320207290250408",220,"3",6,13,78,74,17,16,16,201
"100320722340701117",220,"6",9,11,81,71,14,12,22,200
"100320722341002320",220,"5",9,8,64,94,10,16,19,203
"100320724361500709",220,"2",13,10,72,81,19,16,9,197
"100320205332573702",220,"2",9,4,87,76,13,17,14,207
"100320724782001017",220,"4",10,4,97,57,14,20,18,206
"100320127943000407",220,"3",16,11,81,63,21,13,15,193
"100320308210023208",64,"0",2,3,15,26,5,8,5,59
"100320722341108501",220,"1",11,6,74,71,15,22,21,203
"100320626800000802",220,"8",13,11,98,63,15,6,14,196
"100320207290250427",220,"5",10,9,73,68,15,19,26,201
"100320308210021322",94,"7",5,3,39,24,8,10,5,86
"100320309860102106",220,"5",8,9,73,73,20,15,22,203
"100320723372201811",220,"3",18,13,68,65,15,20,21,189
"110671536162507024",220,"63",13,12,76,72,16,20,11,195
"100320309360901508",220,"5",9,10,80,70,20,18,13,201
"110111041332518204",220,"69",9,13,88,78,14,11,7,198
"100320420590011001",220,"3",9,9,78,65,14,17,28,202
"100320208200110309",220,"3",10,8,73,73,21,22,13,202
"100320309590905324",220,"1",12,16,77,68,20,15,12,192
"100320308210014512",220,"7",10,10,68,82,23,17,10,200
"110112237632508804",220,"24",11,8,67,89,17,14,14,201
"100320233460000102",220,"1",6,12,82,74,13,19,14,202
"100320517810037403",100,"3",9,3,27,34,7,6,14,88
"100320516710025405",220,"1",11,10,92,66,16,12,13,199
"100320514942504703",220,"0",10,12,78,85,10,12,13,198
"100320227430000226",220,"5",13,7,85,72,12,19,12,200
"100320420590013403",220,"5",12,12,80,77,12,18,9,196
"100320308210018319",220,"8",7,7,71,85,17,10,23,206
"100320619910000304",132,"7",4,10,38,49,10,11,10,118
"100320207290280518",220,"6",9,8,71,83,15,16,18,203
"100320722340700014",220,"8",8,13,85,77,8,19,10,199
"100320310452589404",220,"0",13,14,83,63,17,15,15,193
"100320722340300808",220,"7",10,12,63,81,14,20,20,198
"100320328040121210",220,"0",12,10,90,70,14,12,12,198
"100320205340233604",220,"4",13,12,66,87,11,18,13,195
"100320207290050645",220,"4",9,10,67,80,18,19,17,201
"100320207290070109",220,"5",9,7,79,77,21,12,15,204
"100320724002303707",220,"8",8,16,74,78,14,13,17,196
"100320724422100610",220,"8",11,18,67,72,18,21,13,191
"100320308220200107",220,"1",18,7,74,75,13,16,17,195
"100320207292503801",220,"4",12,15,73,79,11,13,17,193
"100320308210019903",220,"6",14,8,80,71,18,14,15,198
"100320723740403106",220,"2",11,8,78,76,18,14,15,201
"100320626800007011",220,"3",10,13,71,78,18,16,14,197
"100320927730001101",220,"3",14,10,80,72,14,15,15,196
"100320206980256508",220,"3",10,10,76,84,13,16,11,200
"100320722341000116",220,"6",9,9,88,69,12,15,18,202
"100320724433205702",220,"2",5,15,83,66,20,11,20,200
"100320825400001407",220,"4",9,11,70,74,17,22,17,200
"100320619160001509",220,"9",6,10,78,83,14,9,20,204
"100320533520000101",220,"3",22,9,73,71,15,15,15,189
"100320127940041014",220,"0",14,7,77,78,17,12,15,199
"100320201020244205",220,"6",11,17,71,71,16,19,15,192
"100320127940051605",220,"1",8,8,76,77,14,19,18,204
"100320515203115701",220,"2",18,9,73,87,13,11,9,193
"100320722340501324",220,"2",10,15,67,82,17,14,15,195
"100320208200190815",220,"1",15,15,61,77,21,16,15,190
"100320626803105101",220,"7",9,12,74,76,16,17,16,199
"100320826100000101",127,"1",7,4,51,37,8,10,10,116
"100320208200190708",220,"1",8,7,68,89,12,21,15,205
"100320540652539601",220,"2",9,12,68,77,19,19,16,199
"100320515273115801",220,"6",15,12,77,60,18,19,19,193
"100320206800275601",59,"0",1,0,19,23,5,7,4,58
"100320208200100217",220,"5",11,14,63,85,12,13,22,195
"100320127940012307",220,"3",10,13,71,78,19,11,18,197
"100320207290210114",220,"5",13,11,74,80,15,12,15,196
"100320309230800213",220,"10",9,13,86,69,13,14,16,198
"100320421490000202",220,"4",10,10,79,68,18,14,21,200
"100320308600302602",220,"4",15,10,65,69,24,14,23,195
"100320136850000102",27,"1",2,2,8,13,0,1,1,23
"111824837912511601",64,"2",2,1,24,23,10,2,2,61
"100320207292503415",220,"1",12,17,76,74,11,15,15,191
"100320724422104508",220,"5",15,8,74,77,18,19,9,197
"100320517780036704",220,"6",10,17,59,84,17,18,15,193
"100320911190001902",62,"1",3,2,23,26,1,3,4,57
"100320420593101101",220,"4",14,6,91,60,9,22,18,200
"100320309740105013",220,"9",9,9,85,72,18,15,12,202
"100320722340700105",220,"9",15,12,74,74,17,17,11,193
"100320208200060305",220,"3",13,7,74,69,18,24,15,200
"100320205510281301",220,"1",13,8,88,70,12,16,13,199
"100320309510902914",220,"4",18,14,77,61,13,19,18,188
"100320722341002816",220,"1",7,11,70,87,17,16,12,202
"100320208200070124",106,"2",7,8,38,32,6,11,4,91
"100320309342503922",220,"5",6,6,77,73,19,17,22,208
"100320207290210805",220,"5",11,12,65,83,18,19,12,197
"100320825400002309",220,"0",5,10,66,96,12,12,19,205
"100320112180005801",220,"11",12,9,69,83,11,18,18,199
"100320724422100608",220,"5",14,9,72,74,12,23,16,197
"100320731891901501",56,"0",7,5,16,16,2,3,7,44
"100320308213007303",220,"7",11,9,86,58,22,17,17,200
"110111136122506511",220,"37",10,10,80,77,13,17,13,200
"100320208202504118",220,"4",8,15,82,76,10,12,17,197
"100320722340701110",220,"10",12,11,67,73,18,18,21,197
"100320530400052801",137,"10",6,7,47,55,7,9,6,124
"100320514942503106",220,"6",11,9,61,85,12,22,20,200
"100320825403201803",220,"1",8,14,78,83,7,19,11,198
"110111036112517401",220,"31",13,11,68,77,18,11,22,196
"100320310520121203",220,"2",8,11,76,80,17,13,15,201
"100320619770000110",220,"2",14,13,79,67,15,14,18,193
"100320208200240152",220,"0",10,12,69,84,11,20,14,198
"100320309370901611",220,"10",16,11,72,78,14,16,13,193
"110111036112519103",220,"15",8,5,76,78,18,21,14,207
"100320539410000101",220,"2",7,10,80,63,24,17,19,203
"100320619493106802",98,"17",6,8,32,31,6,7,8,84
"100320204940267108",135,"1",5,6,48,48,11,10,7,124
"100320722552541305",49,"0",0,4,20,13,3,4,5,45
"100320722340801111",220,"10",11,11,71,90,17,9,11,198
"100320722340400212",220,"5",8,11,75,79,9,21,17,201
"100320308210023603",220,"0",8,15,65,83,10,22,17,197
"100320309342503329",220,"8",9,11,83,72,12,19,14,200
"100320722430000205",220,"0",10,17,73,74,22,8,16,193
"100320308210017316",220,"3",9,12,70,82,14,14,19,199
"100320341942564102",117,"0",4,4,42,36,10,9,12,109
"100320533290000101",90,"3",4,6,27,37,8,4,4,80
"100320208203004812",220,"4",10,18,77,65,19,13,18,192
"100320722340000937",220,"11",11,14,72,80,20,15,8,195
"100320208200260406",220,"1",18,9,64,79,19,15,16,193
"100320722341108104",67,"0",5,3,13,34,2,5,5,59
"100320208200170504",220,"2",13,9,73,72,23,17,13,198
"100320724420100327",220,"10",13,14,69,76,15,16,17,193
"100320207290220102",220,"2",5,5,79,72,26,20,13,210
"100320127940040714",220,"7",11,16,63,79,20,14,17,193
"100320207290140528",220,"3",8,7,76,77,12,28,12,205
"100320619400000601",84,"3",1,5,29,29,7,5,8,78
"100320308210023014",181,"0",7,11,66,58,14,13,12,163
"100320207290250406",220,"1",13,5,82,78,13,15,14,202
"100320731930010101",215,"8",10,15,76,66,19,14,15,190
"100320310422593203",220,"1",13,8,80,54,19,25,21,199
"100320308760401304",134,"9",7,5,59,35,12,8,8,122
"100320825812586101",220,"0",9,15,82,73,15,12,14,196
"100320420620000201",220,"3",11,12,79,79,12,14,13,197
"100320205640287801",220,"4",9,6,70,81,8,19,27,205
"100320722340100804",220,"7",16,6,67,72,23,21,15,198
"100320722340702103",220,"5",10,15,63,88,19,13,12,195
"100320722341107909",220,"0",7,12,79,79,18,14,11,201
"100320207290101001",220,"2",12,6,64,75,22,18,23,202
"100320207290010210",220,"1",10,10,75,82,16,16,11,200
"100320619770000411",220,"8",10,8,88,81,12,12,9,202
"100320514942504211",220,"4",10,17,80,67,14,15,17,193
"100320207290070201",220,"4",8,8,64,90,17,24,9,204
"100320619610001205",220,"9",9,12,71,73,23,20,12,199
"100320842302586203",46,"0",2,2,21,15,4,0,2,42
"100320724512102308",220,"9",12,8,74,72,14,25,15,200
"100320308382536005",220,"3",11,13,77,70,15,18,16,196
"100320420590013708",220,"3",13,16,60,80,19,14,18,191
"100320619190000401",202,"16",9,12,73,69,9,16,14,181
"100320308210017417",220,"8",10,10,77,76,13,17,17,200
"100320309420902119",220,"4",6,8,75,82,14,19,16,206
"100320825262503203",220,"0",11,6,75,79,21,16,12,203
"100320308210017803",220,"5",14,5,77,84,14,16,10,201
"100320205180233801",220,"1",9,6,80,73,19,14,19,205
"100320724450101706",220,"3",4,5,83,84,13,14,17,211
"100320723910400903",220,"5",11,11,82,68,20,14,14,198
"100320127940041024",220,"1",6,7,85,81,15,15,11,207
"100320207290300207",220,"0",13,11,71,83,11,10,21,196
"100320517180030104",55,"0",2,2,20,17,7,4,3,51
"100320722341002417",220,"3",13,10,76,74,17,13,17,197
"100320722341003110",220,"9",10,6,81,72,18,16,17,204
"100320308212592302",220,"0",7,12,89,65,14,13,20,201
"100320207290300112",220,"2",10,8,75,73,15,18,21,202
"100320208200110118",220,"5",11,8,70,81,17,15,18,201
"100320208200110221",220,"3",15,12,83,69,13,17,11,193
"100320208200160308",220,"3",10,14,73,72,14,18,19,196
"100320626800009423",220,"4",11,11,81,66,16,20,15,198
"100320722340800907",220,"4",8,9,76,72,17,21,17,203
"100320722650500126",220,"7",6,8,82,69,19,18,18,206
"100320309750101023",220,"2",10,12,79,74,19,17,9,198
"100320825400000107",220,"0",17,7,67,75,16,20,18,196
"100320308210012208",220,"4",12,8,80,76,12,20,12,200
"100320722541102711",161,"0",5,7,66,51,6,14,12,149
"100320619493106602",220,"17",10,8,84,55,20,22,21,202
"100320308210011907",220,"4",14,9,78,75,13,16,15,197
"100320205692578702",138,"3",9,6,56,37,5,9,16,123
"100320308670400601",175,"7",9,5,60,63,10,16,12,161
"100320127940021602",220,"7",5,7,82,80,19,16,11,208
"100320204332534401",220,"0",15,13,62,72,19,20,19,192
"100320308212590102",116,"0",7,6,40,33,7,8,15,103
"100320113710000205",220,"5",6,15,84,68,10,16,21,199
"100320722342566904",237,"0",10,15,70,88,18,16,20,212
"100320722341003115",220,"3",14,8,71,77,14,23,13,198
"100320234100000102",179,"2",5,8,62,60,16,13,15,166
"100320308210017321",220,"7",10,12,70,75,20,22,11,198
"100320827840001701",220,"0",7,10,71,84,15,11,22,203
"100320207290301702",220,"2",7,17,71,83,13,17,12,196
"100320722340002609",220,"1",11,7,75,79,18,16,14,202
"100320113710000214",76,"4",7,1,22,29,7,4,6,68
"100320202370239302",220,"4",10,7,82,73,24,15,9,203
"100320308210012211",220,"9",10,13,80,70,24,12,11,197
"100320619160001503",220,"8",6,12,74,72,22,14,20,202
"100320825260002606",220,"8",16,14,74,65,15,19,17,190
"100320825270000101",220,"1",12,9,83,61,18,16,21,199
"100320207190255105",200,"9",4,12,72,67,14,15,16,184
"100320833410000101",220,"1",7,10,80,63,24,17,19,203
"100320515170007403",220,"8",9,6,74,84,18,16,13,205
"100320723911401105",220,"6",12,10,72,75,21,16,14,198
"100320722340202604",220,"3",15,11,74,72,10,18,20,194
"100320722340300912",29,"0",0,1,12,9,2,3,2,28
"100320722420000105",220,"2",9,4,84,71,15,22,15,207
"100320724422100105",220,"5",8,10,91,67,13,19,12,202
"100320722342565610",220,"3",12,8,76,76,16,23,9,200
"100320309590905503",220,"0",16,11,77,78,12,14,12,193
"100320723422567810",220,"6",12,8,79,66,14,20,21,200
"100320208200100307",220,"5",10,10,75,78,18,16,13,200
"100320927732503509",220,"3",12,8,73,79,16,14,18,200
"100320722341107003",220,"0",13,14,77,76,9,13,18,193
"100320723251300102",220,"4",6,11,60,89,18,17,19,203
"110111041302517606",220,"50",11,5,81,70,18,21,14,204
"100320722341003301",220,"1",11,9,82,79,13,15,11,200
"100320207290250428",220,"1",5,22,73,78,11,11,20,193
"100320309990103203",220,"0",13,14,67,80,14,17,15,193
"100320308213007308",220,"7",13,9,64,80,24,7,23,198
"100320722340101608",82,"2",3,5,30,20,6,6,12,74
"100320207290230613",220,"3",14,10,68,84,14,10,20,196
"100320309070700114",220,"3",16,9,77,82,11,13,12,195
"100320308210015807",143,"4",5,7,46,60,12,5,8,131
"100320722340301115",220,"5",11,7,81,78,13,14,16,202
"100320234630000104",220,"5",10,10,67,83,17,17,16,200
"100320309680905103",220,"5",11,11,67,78,17,15,21,198
"100320227690266905",220,"4",15,8,74,74,20,6,23,197
"100320722340702018",220,"3",13,12,73,79,14,10,19,195
"100320201082576203",220,"0",11,13,72,77,20,15,12,196
"100320208200230211",220,"4",8,18,75,76,15,13,15,194
"100320208202559904",220,"0",14,8,75,74,15,14,20,198
"100320826440000310",220,"5",10,10,74,84,10,9,23,200
"100320731860002902",223,"2",7,10,81,74,19,14,18,206
"100320207240255903",220,"9",16,11,73,79,10,15,16,193
"100320618830000103",220,"11",8,12,76,68,17,19,20,200
"100320725120550503",220,"3",11,11,73,73,17,18,17,198
"100320724311500201",220,"0",4,11,84,72,20,16,13,205
"100320203230297001",220,"2",6,11,85,69,24,11,14,203
"100320309640904601",220,"2",8,8,77,75,20,15,17,204
"100320722860400006",220,"3",10,9,93,79,9,14,6,201
"100320722340701101",220,"9",10,3,74,86,13,16,18,207
"100320722340100705",220,"4",11,7,71,75,17,15,24,202
"110341836192520019",125,"56",7,6,46,45,8,5,8,112
"100320911860007401",148,"3",9,8,52,56,9,4,10,131
"100320207290301709",220,"4",7,10,71,85,20,11,16,203
"100320542552593901",220,"0",14,10,82,77,9,16,12,196
"100320725130550614",220,"3",3,10,73,78,20,21,15,207
"100320308340201602",223,"8",9,10,78,90,17,7,12,204
"100320308210018312",220,"0",5,13,86,79,10,10,17,202
"110112037612508604",220,"19",8,10,71,79,19,20,13,202
"100320927732502905",220,"5",8,6,84,77,16,11,18,206
"100320309510903029",220,"5",12,9,66,84,17,16,16,199
"100320309590905429",220,"7",15,12,77,62,14,21,19,193
"100320723910406205",220,"6",8,4,78,80,22,11,17,208
"100320825260000710",220,"2",10,9,78,79,19,13,12,201
"100320207290090204",220,"4",10,9,68,86,13,16,18,201
"100320722340500107",220,"4",12,8,74,74,17,15,20,200
"100320207290030403",220,"7",11,14,68,84,15,17,11,195
"100320208203005014",220,"0",12,6,89,59,17,18,19,202
"100320207290080201",220,"1",7,8,89,77,12,14,13,205
"100320728660405501",220,"3",11,12,69,75,12,22,19,197
"100320207293003201",220,"2",14,9,85,70,12,16,14,197
"100320208200100301",220,"5",10,7,77,84,11,17,14,203
"100320825260001106",220,"2",8,8,81,79,15,14,15,204
"100320722340900620",220,"3",11,15,73,90,7,13,11,194
"100320927730002305",223,"10",14,11,74,77,16,17,14,198
"100320202570247001",232,"4",15,10,69,87,12,19,20,207
"100320722340300719",220,"3",9,8,76,74,12,23,18,203
"100320932570000101",101,"1",1,5,29,38,8,10,10,95
"100320626800007016",220,"5",11,11,81,73,12,17,15,198
"100320208200240111",220,"3",5,8,69,89,16,12,21,207
"100320728561104020",220,"5",4,8,77,72,19,17,23,208
"100320309130700602",220,"2",7,11,80,70,16,19,17,202
"100320204450263301",220,"3",11,11,63,80,17,25,13,198
"100320309342505103",220,"0",14,11,67,82,20,11,15,195
"100320308210023903",220,"1",15,10,78,76,15,17,9,195
"100320722860400110",220,"4",9,12,74,80,18,12,15,199
"100320339580000102",220,"1",10,12,83,65,15,15,20,198
"100320722342543903",220,"0",9,14,75,72,16,17,17,197
"100320133730000101",184,"3",9,13,60,67,12,10,13,162
"100320722572540503",220,"0",9,15,74,71,15,17,19,196
"100320723770403604",220,"6",17,10,65,82,16,15,15,193
"100320127943001601",220,"5",12,9,77,77,12,19,14,199
"100320722340702017",220,"3",8,16,71,74,17,14,20,196
"100320722340800410",220,"4",11,14,78,61,20,20,16,195
"100320308210011116",220,"5",11,8,85,72,19,15,10,201
"100320113750000101",206,"1",7,9,75,69,18,10,18,190
"100320208202504203",220,"3",13,13,66,74,17,20,17,194
"100320722340202011",172,"4",13,7,61,54,17,11,9,152
"100320310502589307",220,"0",11,9,72,87,14,12,15,200
"100320310422593222",220,"0",7,14,77,68,17,26,11,199
"100320723171803008",220,"1",10,11,81,68,22,14,14,199
"100320113830000201",220,"2",13,12,68,86,11,16,14,195
"100320207290060426",220,"5",8,13,73,74,14,18,20,199
"100320308650400304",220,"7",11,7,87,73,10,17,15,202
"100320207290090215",220,"3",11,14,76,74,13,14,18,195
"100320742272544501",220,"0",15,11,71,73,16,21,13,194
